City,Date,Time,Anomaly_Upload_Download_Ratio,Consistency_External_Connections,DNS_Response_Time,Change_Traffic_Type,Latency_Variability,Response_Service_Disruptions,Changes_Network_Topology,Throttling_Traffic_Management,End_Point_Issues,Network_Jitter,Historical_Data_Analysis,Server_Response_Time,Correlation_Third_Party_Services,Frequent_IP_Address_Changes,Unplanned_Maintenance,Comparative_Subnet_Performance,Connection_Drops_Handovers
Tehran,9/19/2023,7:00:00 AM,1.33,12,105,0,13,98,0,2,44,12.61,44,151,24,0,1,18,38
Tehran,9/19/2023,7:10:00 AM,0.78,49,37,10,46,40,0,63,42,0.66,21,270,6,0,1,91,51
Tehran,9/19/2023,7:20:00 AM,0.74,76,141,52,32,63,0,53,31,14.85,86,240,32,0,0,58,4
Tehran,9/19/2023,7:30:00 AM,0.94,65,48,12,46,20,1,15,100,32.27,32,22,31,0,1,12,2
Tehran,9/19/2023,7:40:00 AM,0.94,70,65,73,36,77,0,77,30,19.61,43,130,11,1,1,46,94
Tehran,9/19/2023,7:50:00 AM,0.72,87,127,20,38,21,1,64,62,46.04,54,20,80,1,0,10,9
Tehran,9/19/2023,8:00:00 AM,0.6,84,190,19,21,12,0,21,54,22.95,63,35,65,0,1,23,1
Tehran,9/19/2023,8:10:00 AM,0.61,49,75,95,21,94,1,13,51,4.56,22,181,11,1,1,45,12
Tehran,9/19/2023,8:20:00 AM,1.36,48,78,77,2,38,1,38,8,2.87,76,128,38,0,1,44,21
Tehran,9/19/2023,8:30:00 AM,0.67,78,146,75,30,6,1,83,75,23.45,7,146,22,1,0,82,80
Tehran,9/19/2023,8:40:00 AM,1.33,80,77,7,11,32,1,93,40,35.97,0,180,81,1,1,77,9
Tehran,9/19/2023,8:50:00 AM,0.83,28,194,88,34,44,1,69,83,24.22,14,163,82,0,1,53,52
Tehran,9/19/2023,9:00:00 AM,1.45,67,146,29,23,22,0,49,17,17.9,2,156,74,1,1,34,35
Tehran,9/19/2023,9:10:00 AM,0.93,23,144,45,33,82,0,1,2,11.14,69,100,81,1,1,42,96
Tehran,9/19/2023,9:20:00 AM,1.26,51,127,100,23,43,1,39,87,15.67,30,29,71,0,1,30,42
Tehran,9/19/2023,9:30:00 AM,0.86,50,27,50,24,100,0,55,72,34.42,3,144,99,1,1,53,53
Tehran,9/19/2023,9:40:00 AM,0.51,36,122,85,47,39,1,84,55,31.47,53,138,45,1,0,43,41
Tehran,9/19/2023,9:50:00 AM,1.49,72,33,45,14,9,1,61,19,34.26,64,288,77,1,0,53,52
Tehran,9/19/2023,10:00:00 AM,0.51,88,96,60,6,73,1,58,17,13.24,26,154,57,1,0,66,18
Tehran,9/19/2023,10:10:00 AM,0.97,93,159,87,0,47,0,15,48,47.22,37,127,97,0,0,59,44
Tehran,9/19/2023,10:20:00 AM,1.22,19,196,96,23,5,0,65,27,26.27,12,281,87,0,0,75,89
Tehran,9/19/2023,10:30:00 AM,0.54,27,156,22,0,24,0,90,83,31.16,13,85,81,1,1,87,100
Tehran,9/19/2023,10:40:00 AM,1.02,99,31,80,26,36,0,20,87,49.72,84,160,25,0,0,22,92
Tehran,9/19/2023,10:50:00 AM,1.07,2,195,79,31,21,1,95,47,16.2,43,16,68,0,1,73,67
Tehran,9/19/2023,11:00:00 AM,1.17,99,71,82,32,36,1,86,67,47.79,59,72,32,1,1,11,47
Tehran,9/19/2023,11:10:00 AM,0.55,14,163,4,3,77,1,89,7,19.99,46,205,78,0,1,71,36
Tehran,9/19/2023,11:20:00 AM,0.69,87,183,32,43,88,1,16,62,38.54,31,115,26,0,0,99,65
Tehran,9/19/2023,11:30:00 AM,0.61,8,67,42,42,46,0,44,59,16.24,14,103,30,0,1,71,87
Tehran,9/19/2023,11:40:00 AM,0.51,21,22,57,12,1,0,53,16,27.61,58,93,24,0,1,69,73
Tehran,9/19/2023,11:50:00 AM,0.71,85,114,92,21,73,0,63,51,16.95,82,74,4,0,0,62,95
Tehran,9/19/2023,12:00:00 PM,0.61,70,120,70,23,18,1,92,51,37.6,0,44,95,0,1,11,95
Tehran,9/19/2023,12:10:00 PM,1.13,84,15,26,34,62,1,60,37,42.92,16,234,74,0,1,33,74
Tehran,9/19/2023,12:20:00 PM,0.9,64,112,99,29,48,0,6,82,8.28,89,46,22,0,1,92,8
Tehran,9/19/2023,12:30:00 PM,0.57,12,36,48,26,28,0,81,29,33.51,63,151,18,1,1,83,74
Tehran,9/19/2023,12:40:00 PM,1.31,71,140,21,47,87,1,83,35,34.89,20,230,82,1,1,37,36
Tehran,9/19/2023,12:50:00 PM,0.72,5,36,62,13,84,0,50,65,37.13,10,189,67,0,1,72,54
Tehran,9/19/2023,1:00:00 PM,1.04,91,128,31,49,5,0,76,77,38.42,14,145,64,0,0,30,61
Tehran,9/19/2023,1:10:00 PM,0.78,50,184,11,30,77,1,90,1,41.82,77,244,68,0,0,91,24
Tehran,9/19/2023,1:20:00 PM,1.41,70,15,89,20,78,1,50,79,34.8,64,223,47,0,0,33,13
Tehran,9/19/2023,1:30:00 PM,1.44,95,122,30,10,60,1,42,59,33.02,55,131,46,1,0,15,21
Tehran,9/19/2023,1:40:00 PM,1.11,12,69,85,35,47,0,60,26,8.41,100,175,95,0,0,24,87
Tehran,9/19/2023,1:50:00 PM,1.17,28,40,8,5,39,0,3,51,16.62,16,86,6,1,0,25,57
Tehran,9/19/2023,2:00:00 PM,1.32,19,60,18,39,81,0,21,23,49.32,8,148,81,0,0,40,70
Tehran,9/19/2023,2:10:00 PM,0.93,11,56,61,30,67,1,15,73,31.35,92,102,47,0,1,67,53
Tehran,9/19/2023,2:20:00 PM,1.26,7,139,32,25,69,1,19,48,48.49,63,137,40,0,1,39,20
Tehran,9/19/2023,2:30:00 PM,0.86,5,81,70,34,33,0,22,52,8.77,79,136,25,0,0,83,70
Tehran,9/19/2023,2:40:00 PM,0.68,98,81,81,32,90,0,57,46,20.63,4,90,29,1,1,96,78
Tehran,9/19/2023,2:50:00 PM,0.7,81,117,95,2,23,0,86,54,8.31,56,71,82,1,1,40,81
Tehran,9/19/2023,3:00:00 PM,1.39,87,193,98,49,100,0,13,69,35.93,23,127,31,0,0,11,90
Tehran,9/19/2023,3:10:00 PM,0.92,0,162,36,45,32,1,39,2,44.07,96,263,100,0,0,88,26
Tehran,9/19/2023,3:20:00 PM,1.16,34,145,54,0,12,1,3,49,8.23,79,175,75,1,1,77,20
Tehran,9/19/2023,3:30:00 PM,0.59,60,188,66,23,48,0,28,84,15.94,3,77,94,0,0,11,39
Tehran,9/19/2023,3:40:00 PM,0.84,32,144,94,18,85,0,50,57,31.17,17,215,29,1,1,2,21
Tehran,9/19/2023,3:50:00 PM,1.38,45,36,42,29,50,1,53,30,10.95,3,181,73,1,1,1,76
Tehran,9/19/2023,4:00:00 PM,1.47,35,131,13,42,3,0,19,82,22.89,98,211,46,1,1,35,19
Tehran,9/19/2023,4:10:00 PM,1.48,6,105,47,12,23,0,52,90,8.4,90,123,36,0,1,71,87
Tehran,9/19/2023,4:20:00 PM,1.38,30,91,49,50,49,1,99,42,32.1,18,162,87,0,0,78,92
Tehran,9/19/2023,4:30:00 PM,0.61,75,185,26,4,99,1,49,24,19.94,74,107,73,0,0,35,3
Tehran,9/19/2023,4:40:00 PM,0.67,59,125,22,21,31,0,73,65,0.74,82,213,18,1,0,38,37
Tehran,9/19/2023,4:50:00 PM,0.94,11,13,54,20,58,0,28,91,27.64,13,82,4,1,1,35,76
Tehran,9/19/2023,5:00:00 PM,1.3,55,195,68,10,21,0,26,85,10.7,49,40,13,0,0,71,93
Tehran,9/19/2023,5:10:00 PM,1.37,56,175,68,44,47,1,37,0,16.67,52,268,41,1,0,68,86
Tehran,9/19/2023,5:20:00 PM,1.09,64,85,42,23,41,0,48,42,46.68,1,41,99,0,1,55,46
Tehran,9/19/2023,5:30:00 PM,1.35,70,155,50,16,16,0,99,45,43.95,68,245,43,0,1,44,68
Tehran,9/19/2023,5:40:00 PM,1.29,86,97,12,9,76,0,75,57,10.21,90,86,67,1,0,68,95
Tehran,9/19/2023,5:50:00 PM,0.65,32,85,16,35,53,1,56,20,37.39,94,242,88,0,0,68,69
Tehran,9/19/2023,6:00:00 PM,0.75,13,38,4,5,4,0,45,74,1.73,49,142,16,0,0,82,65
Tehran,9/19/2023,6:10:00 PM,1.14,72,32,66,33,50,1,77,98,6.63,64,176,97,1,1,46,97
Tehran,9/19/2023,6:20:00 PM,0.61,0,26,65,40,1,1,81,18,6.2,91,196,73,0,1,4,6
Tehran,9/19/2023,6:30:00 PM,0.9,93,81,56,5,67,0,16,20,27.49,63,51,50,1,1,31,88
Tehran,9/19/2023,6:40:00 PM,0.98,33,164,76,8,27,0,1,33,12.05,61,289,79,0,1,54,81
Tehran,9/19/2023,6:50:00 PM,0.53,76,11,71,44,93,1,87,84,1.93,99,110,32,0,1,67,80
Tehran,9/19/2023,7:00:00 PM,0.61,95,97,60,13,50,1,75,17,39.43,20,262,31,0,1,12,68
Tehran,9/19/2023,7:10:00 PM,1.35,9,160,98,4,55,0,6,33,27.89,33,218,36,0,1,79,8
Tehran,9/19/2023,7:20:00 PM,0.52,20,81,15,0,32,1,34,62,46.92,96,189,33,0,1,53,17
Tehran,9/19/2023,7:30:00 PM,0.91,79,90,77,27,41,0,11,16,10.54,22,69,13,0,1,78,30
Tehran,9/19/2023,7:40:00 PM,0.74,54,38,33,49,24,0,17,4,35.7,4,136,79,1,0,84,24
Tehran,9/19/2023,7:50:00 PM,0.56,34,185,100,4,26,0,53,83,28.19,19,184,73,1,0,74,100
Tehran,9/19/2023,8:00:00 PM,1.22,31,177,72,47,42,0,31,67,7.65,59,198,96,0,0,98,98
Tehran,9/19/2023,8:10:00 PM,1.08,29,93,85,0,6,1,71,98,26.94,76,53,88,0,0,22,71
Tehran,9/19/2023,8:20:00 PM,0.54,63,142,12,33,4,1,100,84,9.58,37,100,23,1,0,43,75
Tehran,9/19/2023,8:30:00 PM,1.45,11,96,61,23,48,1,24,45,42.33,11,212,36,0,0,62,3
Tehran,9/19/2023,8:40:00 PM,0.81,11,138,15,32,5,1,15,93,19.96,11,187,25,1,1,90,28
Tehran,9/19/2023,8:50:00 PM,0.65,98,47,40,28,45,0,61,80,39.78,39,60,1,0,0,50,17
Tehran,9/19/2023,9:00:00 PM,1.37,15,80,19,6,98,1,14,15,11.19,94,137,27,1,0,98,84
Tehran,9/19/2023,9:10:00 PM,0.71,27,31,47,18,52,1,7,37,15.54,64,168,6,1,0,99,23
Tehran,9/19/2023,9:20:00 PM,1.5,52,169,37,9,58,0,2,13,49.33,54,101,61,1,1,1,98
Tehran,9/19/2023,9:30:00 PM,1.06,89,196,75,47,80,0,82,0,23.6,73,252,91,1,1,84,70
Tehran,9/19/2023,9:40:00 PM,0.86,74,95,2,25,63,1,90,90,22,19,267,40,1,0,21,82
Tehran,9/19/2023,9:50:00 PM,1.07,11,70,84,33,89,0,14,83,26.71,70,168,40,1,1,54,82
Tehran,9/19/2023,10:00:00 PM,0.75,47,145,18,36,75,1,62,57,49.74,0,121,58,0,1,50,89
Tehran,9/19/2023,10:10:00 PM,0.52,81,69,81,25,22,0,43,47,22.97,69,181,76,1,1,36,37
Tehran,9/19/2023,10:20:00 PM,0.59,37,58,40,7,5,1,75,91,31.07,42,110,32,1,0,16,15
Tehran,9/19/2023,10:30:00 PM,0.77,93,149,25,26,39,1,87,100,29.16,93,295,71,1,0,4,85
Tehran,9/19/2023,10:40:00 PM,0.8,68,30,53,43,61,0,74,17,30.26,29,168,43,1,1,54,46
Tehran,9/19/2023,10:50:00 PM,0.59,43,111,88,34,7,0,53,44,35.99,94,142,37,0,0,65,36
Tehran,9/19/2023,11:00:00 PM,0.94,57,148,42,34,56,0,64,15,17.07,81,293,55,1,0,4,74
Tehran,9/19/2023,11:10:00 PM,0.65,84,77,45,49,78,0,44,3,37.58,41,75,72,0,0,2,27
Tehran,9/19/2023,11:20:00 PM,1.4,42,66,34,28,75,0,59,74,0.64,54,112,23,1,0,25,44
Tehran,9/19/2023,11:30:00 PM,1.35,26,198,21,40,74,1,35,83,15.35,37,69,67,1,0,3,76
Tehran,9/19/2023,11:40:00 PM,1.13,6,76,52,49,38,1,41,30,12.06,2,204,82,1,0,95,86
Tehran,9/19/2023,11:50:00 PM,1.17,46,139,8,4,31,0,72,9,14.72,34,107,1,0,1,10,40
Tehran,9/20/2023,12:00:00 AM,0.8,55,194,8,20,64,0,20,8,46.92,70,25,60,0,0,23,96
Tehran,9/20/2023,12:10:00 AM,1.13,71,45,20,45,11,1,26,46,49.66,71,127,32,1,0,70,36
Tehran,9/20/2023,12:20:00 AM,0.52,68,48,21,11,92,1,97,22,43.32,96,172,50,1,1,17,11
Tehran,9/20/2023,12:30:00 AM,0.79,72,172,57,22,85,0,6,14,49.52,63,86,47,0,1,61,35
Tehran,9/20/2023,12:40:00 AM,1.47,34,172,52,35,59,1,10,23,37.39,18,103,16,0,0,83,23
Tehran,9/20/2023,12:50:00 AM,1.19,81,87,2,26,17,0,49,97,24.94,13,247,62,1,0,68,19
Tehran,9/20/2023,1:00:00 AM,1.14,13,23,75,3,70,1,73,73,23.46,55,165,13,0,0,82,95
Tehran,9/20/2023,1:10:00 AM,0.93,73,174,6,36,8,1,26,53,26.09,5,286,32,1,1,92,48
Tehran,9/20/2023,1:20:00 AM,0.84,64,55,8,21,36,1,10,54,19.15,77,196,7,0,1,35,53
Tehran,9/20/2023,1:30:00 AM,0.66,92,81,96,20,64,0,4,13,21.67,63,89,71,0,0,93,71
Tehran,9/20/2023,1:40:00 AM,1.2,95,161,5,17,75,0,41,83,19.55,94,279,94,1,0,57,4
Tehran,9/20/2023,1:50:00 AM,1.04,1,103,36,27,34,1,14,43,13.74,0,142,80,0,0,1,16
Tehran,9/20/2023,2:00:00 AM,1.19,53,30,49,9,43,1,33,57,33.71,98,204,32,0,1,8,47
Tehran,9/20/2023,2:10:00 AM,1.24,14,160,65,26,27,1,61,69,14.77,59,92,22,0,0,52,42
Tehran,9/20/2023,2:20:00 AM,0.99,85,37,13,3,91,0,71,41,20.1,93,69,76,0,1,9,38
Tehran,9/20/2023,2:30:00 AM,0.83,16,191,55,49,27,0,86,7,14.28,77,99,70,1,0,21,18
Tehran,9/20/2023,2:40:00 AM,1.4,6,91,95,17,75,1,19,94,36.55,11,280,82,0,1,33,78
Tehran,9/20/2023,2:50:00 AM,0.53,64,33,0,39,59,1,34,16,16.49,28,139,94,1,1,29,25
Tehran,9/20/2023,3:00:00 AM,0.58,57,193,65,4,37,1,99,90,39.1,4,83,98,1,1,46,96
Tehran,9/20/2023,3:10:00 AM,0.66,23,181,27,46,75,1,37,70,35.36,61,247,38,0,1,36,11
Tehran,9/20/2023,3:20:00 AM,0.58,28,109,100,40,16,1,86,55,13.33,55,269,57,0,0,26,67
Tehran,9/20/2023,3:30:00 AM,1.34,17,46,38,43,100,1,92,22,21.32,0,213,61,1,0,47,80
Tehran,9/20/2023,3:40:00 AM,1.22,56,174,29,18,92,1,76,58,40.06,52,177,0,0,1,75,63
Tehran,9/20/2023,3:50:00 AM,0.96,24,113,94,40,56,1,97,51,26.66,56,218,65,1,1,51,95
Tehran,9/20/2023,4:00:00 AM,1.41,27,40,63,47,47,1,5,73,5.73,32,161,99,0,1,87,66
Tehran,9/20/2023,4:10:00 AM,1.29,92,182,83,17,57,1,72,71,24.89,10,108,43,1,1,0,86
Tehran,9/20/2023,4:20:00 AM,0.51,26,185,81,7,24,1,65,94,7.6,11,197,72,0,0,37,48
Tehran,9/20/2023,4:30:00 AM,1.3,40,200,96,21,32,0,44,49,20.6,21,168,77,0,1,65,86
Tehran,9/20/2023,4:40:00 AM,0.93,14,145,41,38,25,1,87,99,2.86,83,120,74,0,1,26,14
Tehran,9/20/2023,4:50:00 AM,1.48,51,157,14,3,18,0,85,31,44.15,20,144,30,0,0,62,25
Tehran,9/20/2023,5:00:00 AM,1.02,7,30,57,30,26,1,47,43,7.31,32,71,65,0,1,3,100
Tehran,9/20/2023,5:10:00 AM,0.9,19,23,51,4,97,1,32,10,10.86,30,129,36,1,0,52,84
Tehran,9/20/2023,5:20:00 AM,1.23,45,150,72,46,80,0,65,86,36.03,18,117,11,1,0,6,88
Tehran,9/20/2023,5:30:00 AM,0.76,97,76,82,21,6,1,52,85,41.91,47,28,58,1,0,44,57
Tehran,9/20/2023,5:40:00 AM,1.1,42,111,45,12,2,0,1,63,17.29,25,19,73,1,1,67,18
Tehran,9/20/2023,5:50:00 AM,1.1,33,80,44,4,11,1,29,56,13.8,56,199,66,1,1,11,26
Tehran,9/20/2023,6:00:00 AM,1.1,62,167,27,25,94,1,34,49,38.07,13,148,3,1,0,71,14
Tehran,9/20/2023,6:10:00 AM,0.52,44,103,32,0,98,1,11,50,27.63,45,258,75,0,1,47,12
Tehran,9/20/2023,6:20:00 AM,1.33,83,148,94,24,23,1,25,73,5.95,61,181,13,0,0,40,70
Tehran,9/20/2023,6:30:00 AM,0.85,88,85,5,20,96,1,42,28,14.68,10,264,60,0,1,11,79
Tehran,9/20/2023,6:40:00 AM,1.2,44,109,74,21,16,0,0,53,6.45,30,197,63,0,0,62,31
Tehran,9/20/2023,6:50:00 AM,0.92,90,114,53,6,86,0,63,91,49.63,34,289,36,0,0,4,64
Tehran,9/20/2023,7:00:00 AM,1.4,30,96,92,24,52,0,46,54,25.7,10,19,58,0,1,5,62
Tehran,9/20/2023,7:10:00 AM,0.99,64,94,14,35,84,1,59,68,44.42,21,181,78,0,1,10,87
Tehran,9/20/2023,7:20:00 AM,1.47,89,139,68,31,71,1,100,90,25.2,41,18,42,0,1,46,75
Tehran,9/20/2023,7:30:00 AM,1.28,69,176,38,28,78,1,58,57,45.75,24,181,99,0,0,37,18
Tehran,9/20/2023,7:40:00 AM,1.43,81,195,34,46,81,0,59,22,29.46,77,292,25,1,0,67,97
Tehran,9/20/2023,7:50:00 AM,0.66,9,96,34,30,40,1,54,81,8.54,59,218,67,1,1,6,20
Tehran,9/20/2023,8:00:00 AM,0.89,9,127,96,14,17,0,87,51,41.04,64,212,64,1,1,34,91
Tehran,9/20/2023,8:10:00 AM,1,43,192,64,3,40,0,56,21,31.64,42,124,41,1,1,87,7
Tehran,9/20/2023,8:20:00 AM,1.01,31,44,21,38,97,1,37,20,8.05,7,203,25,1,1,71,30
Tehran,9/20/2023,8:30:00 AM,1.31,63,20,49,36,37,1,94,27,26.61,1,123,53,1,0,56,11
Tehran,9/20/2023,8:40:00 AM,1.27,44,75,58,20,48,1,17,59,32.14,72,246,23,1,0,100,47
Tehran,9/20/2023,8:50:00 AM,0.58,75,45,48,15,28,1,78,59,22.03,20,176,43,1,0,74,87
Tehran,9/20/2023,9:00:00 AM,1.35,64,132,92,39,95,0,68,81,40.85,56,119,61,1,1,12,44
Tehran,9/20/2023,9:10:00 AM,0.98,58,200,94,9,58,0,12,86,35.26,18,134,51,1,0,55,23
Tehran,9/20/2023,9:20:00 AM,1.39,27,15,23,23,27,0,90,50,9.29,22,278,83,0,0,25,87
Tehran,9/20/2023,9:30:00 AM,1.1,64,116,20,7,35,0,48,52,12.38,13,240,94,0,0,96,92
Tehran,9/20/2023,9:40:00 AM,1.12,90,164,76,50,83,1,45,36,10.63,12,273,70,1,0,46,35
Tehran,9/20/2023,9:50:00 AM,0.98,15,69,79,31,46,0,2,12,31.71,72,251,15,0,0,92,62
Tehran,9/20/2023,10:00:00 AM,0.91,49,29,90,38,53,0,2,15,19.09,93,254,72,0,0,48,70
Tehran,9/20/2023,10:10:00 AM,0.66,14,56,60,15,3,1,90,42,43.32,85,199,52,0,1,78,59
Tehran,9/20/2023,10:20:00 AM,1.5,75,109,44,3,6,1,11,11,37.87,40,253,47,0,0,30,15
Tehran,9/20/2023,10:30:00 AM,1.08,17,169,48,50,29,0,65,26,49.73,61,68,26,0,1,19,73
Tehran,9/20/2023,10:40:00 AM,1.05,52,184,61,2,40,0,14,77,29.38,90,20,36,0,0,96,1
Tehran,9/20/2023,10:50:00 AM,0.51,74,56,80,38,24,1,40,60,4.01,16,300,8,0,1,51,77
Tehran,9/20/2023,11:00:00 AM,0.79,60,186,18,49,64,1,57,26,39.77,28,85,71,1,0,83,78
Tehran,9/20/2023,11:10:00 AM,1.44,26,200,73,39,43,1,59,99,40.62,86,13,89,0,0,12,57
Tehran,9/20/2023,11:20:00 AM,0.72,69,174,23,5,79,0,78,91,12.58,92,243,81,0,1,62,84
Tehran,9/20/2023,11:30:00 AM,1.48,51,29,11,27,13,1,85,92,46.24,62,259,14,1,1,18,39
Tehran,9/20/2023,11:40:00 AM,0.68,66,138,54,0,40,0,56,51,28.2,84,46,79,1,0,98,59
Tehran,9/20/2023,11:50:00 AM,1.09,56,189,88,39,50,1,6,100,19.88,26,196,82,1,1,11,46
Tehran,9/20/2023,12:00:00 PM,1.19,17,14,87,45,33,0,90,3,13.15,14,83,55,1,1,14,27
Tehran,9/20/2023,12:10:00 PM,0.98,1,22,7,10,44,0,34,2,49.86,5,94,53,1,1,30,71
Tehran,9/20/2023,12:20:00 PM,1.02,53,85,10,43,71,0,63,10,38.47,100,80,49,1,0,8,44
Tehran,9/20/2023,12:30:00 PM,0.66,65,164,42,36,14,0,84,90,47.79,29,281,98,1,1,13,50
Tehran,9/20/2023,12:40:00 PM,1.32,8,139,67,3,79,0,46,1,46.07,71,55,12,0,1,16,8
Tehran,9/20/2023,12:50:00 PM,0.51,15,190,58,36,31,0,99,86,23.47,75,107,12,0,1,96,70
Tehran,9/20/2023,1:00:00 PM,1.07,29,53,38,6,13,1,77,66,22.34,7,40,55,1,1,50,33
Tehran,9/20/2023,1:10:00 PM,1.44,21,91,61,44,38,1,38,75,27.21,100,278,32,1,0,98,67
Tehran,9/20/2023,1:20:00 PM,1.49,92,24,28,3,72,0,80,9,18.69,21,274,4,1,1,34,73
Tehran,9/20/2023,1:30:00 PM,1.35,7,153,51,1,76,0,64,0,35.26,48,298,72,0,1,29,68
Tehran,9/20/2023,1:40:00 PM,0.65,72,86,14,38,8,0,67,54,26.12,14,261,89,1,1,100,75
Tehran,9/20/2023,1:50:00 PM,0.72,28,20,62,45,97,1,38,73,44.3,49,60,34,0,1,13,62
Tehran,9/20/2023,2:00:00 PM,0.52,89,14,30,9,52,0,71,16,36.32,37,238,67,1,0,46,21
Tehran,9/20/2023,2:10:00 PM,1.46,51,104,0,3,29,1,88,93,8.42,46,109,6,1,0,75,49
Tehran,9/20/2023,2:20:00 PM,0.79,36,183,90,0,54,1,86,89,19.69,74,284,35,0,0,78,3
Tehran,9/20/2023,2:30:00 PM,0.62,50,106,27,9,75,1,20,5,31.78,67,225,28,0,1,22,92
Tehran,9/20/2023,2:40:00 PM,0.55,78,31,52,25,71,1,48,94,10.78,92,191,16,1,1,19,34
Tehran,9/20/2023,2:50:00 PM,0.83,35,55,48,35,10,1,13,42,27.81,19,115,94,0,1,96,39
Tehran,9/20/2023,3:00:00 PM,1.38,4,124,31,21,89,0,17,93,28.96,10,38,42,0,1,80,65
Tehran,9/20/2023,3:10:00 PM,0.69,18,96,54,21,76,0,78,77,21.49,88,58,87,0,0,27,82
Tehran,9/20/2023,3:20:00 PM,0.7,16,160,18,28,11,1,7,4,14.66,35,100,73,0,1,46,93
Tehran,9/20/2023,3:30:00 PM,1.28,73,180,99,4,76,1,90,74,14.52,51,119,70,1,1,39,12
Tehran,9/20/2023,3:40:00 PM,1.41,12,66,1,44,68,1,59,76,1.32,30,195,65,0,1,9,35
Tehran,9/20/2023,3:50:00 PM,1.4,26,145,88,47,43,0,7,51,48.29,99,292,92,1,0,92,62
Tehran,9/20/2023,4:00:00 PM,0.78,12,173,41,15,30,1,4,89,12.48,65,87,24,1,0,75,54
Tehran,9/20/2023,4:10:00 PM,0.52,58,145,53,9,54,0,79,40,44.82,58,212,49,1,1,36,68
Tehran,9/20/2023,4:20:00 PM,0.91,80,62,82,6,69,0,42,89,27.62,14,73,13,0,0,29,30
Tehran,9/20/2023,4:30:00 PM,1.07,31,92,33,15,67,1,37,76,45.49,95,149,93,0,1,11,94
Tehran,9/20/2023,4:40:00 PM,1.32,64,144,66,14,74,1,88,25,2.87,60,208,75,1,0,47,18
Tehran,9/20/2023,4:50:00 PM,1.26,49,161,31,33,47,0,39,87,15.21,17,221,99,1,0,55,80
Tehran,9/20/2023,5:00:00 PM,1.16,61,192,0,19,99,0,32,55,30.8,91,255,74,1,0,44,72
Tehran,9/20/2023,5:10:00 PM,1,38,19,33,29,9,1,17,90,6.66,9,194,70,0,1,51,25
Tehran,9/20/2023,5:20:00 PM,0.9,23,188,51,29,54,1,89,80,25.38,62,205,83,1,0,88,100
Tehran,9/20/2023,5:30:00 PM,1.16,88,147,49,22,30,0,34,84,22.19,35,34,36,0,1,42,53
Tehran,9/20/2023,5:40:00 PM,1.06,37,74,26,37,47,1,36,45,15.07,28,228,65,1,0,14,45
Tehran,9/20/2023,5:50:00 PM,0.95,25,128,46,17,1,0,13,18,36.06,53,70,50,0,1,4,7
Tehran,9/20/2023,6:00:00 PM,1.48,9,190,82,39,92,1,17,46,26.32,97,141,59,0,1,87,0
Tehran,9/20/2023,6:10:00 PM,1.32,72,64,88,43,9,0,5,13,27.33,61,144,1,0,1,51,81
Tehran,9/20/2023,6:20:00 PM,0.86,5,55,63,32,70,1,50,1,3,98,59,18,1,0,91,20
Tehran,9/20/2023,6:30:00 PM,0.97,33,118,19,21,94,1,43,98,8.92,82,84,38,0,1,55,75
Tehran,9/20/2023,6:40:00 PM,0.53,37,196,83,41,1,1,49,75,36.44,7,89,88,1,1,40,7
Tehran,9/20/2023,6:50:00 PM,1.07,92,169,70,48,28,1,52,25,49.08,13,256,13,1,0,50,22
Tehran,9/20/2023,7:00:00 PM,0.57,98,200,28,24,51,1,64,5,41.44,66,166,10,1,0,92,82
Tehran,9/20/2023,7:10:00 PM,0.51,72,136,7,27,5,1,44,26,40.6,14,235,49,1,1,29,50
Tehran,9/20/2023,7:20:00 PM,0.62,22,121,90,36,92,1,33,63,19.4,4,97,97,1,0,87,94
Tehran,9/20/2023,7:30:00 PM,0.73,68,113,26,29,47,1,40,87,36.25,43,163,75,1,1,17,94
Tehran,9/20/2023,7:40:00 PM,1.4,58,18,13,5,88,1,15,73,3.82,92,178,61,0,0,48,0
Tehran,9/20/2023,7:50:00 PM,1.47,89,85,62,7,20,0,62,0,46.54,76,136,17,0,0,10,98
Tehran,9/20/2023,8:00:00 PM,1.25,41,23,60,16,88,0,11,65,23.95,64,21,93,0,1,54,99
Tehran,9/20/2023,8:10:00 PM,0.73,15,75,18,41,20,0,26,74,15.03,27,27,69,0,0,34,11
Tehran,9/20/2023,8:20:00 PM,1.03,45,35,83,13,54,0,40,25,1.91,49,65,22,1,1,100,91
Tehran,9/20/2023,8:30:00 PM,1.1,20,34,80,0,78,1,17,57,46.98,62,253,50,0,0,15,3
Tehran,9/20/2023,8:40:00 PM,1.15,83,133,60,3,15,1,36,65,43.84,8,102,33,1,0,78,33
Tehran,9/20/2023,8:50:00 PM,1.22,71,55,2,38,88,1,4,98,42.84,71,206,73,0,1,23,70
Tehran,9/20/2023,9:00:00 PM,1.18,50,182,4,30,25,1,98,23,28.86,46,148,22,0,0,56,39
Tehran,9/20/2023,9:10:00 PM,1.07,4,31,28,42,8,0,37,55,36.87,10,239,57,0,1,32,46
Tehran,9/20/2023,9:20:00 PM,0.85,3,50,85,47,81,1,8,82,7.45,58,54,80,0,0,8,6
Tehran,9/20/2023,9:30:00 PM,1.31,23,196,56,24,15,0,87,44,25.57,75,80,59,1,0,56,58
Tehran,9/20/2023,9:40:00 PM,0.51,48,113,14,32,6,1,32,25,24.12,59,113,74,1,1,54,15
